id,publication
1.301136193913E+018,"Joe Biden is a Low Energy Candidate the likes of which we have never seen before. The last thing our country needs is a Low Energy Individulal, especially when surrounded by High Energy Chess Players scattered all over the world. Hes back in his basement now - no schedule!"
1.26788567533822E+018,"My Admin has done more for the Black Community than any President since Abraham Lincoln. Passed Opportunity Zones with SenatorTimScott, guaranteed funding for HBCUs, School Choice, passed Criminal Justice Reform, lowest Black unemployment, poverty, and crime rates in history"
1.28191969212332E+018,Congratulations to A.G. Barr. Law &amp; Order!
1.30113785588507E+018,"Seriously, is this what our great USA wants as its leader?"
1.30876968795055E+018,"Wow, big news. Pick it up Lamestream Media, and pick it up BIG!"
1.26790342395498E+018,"Macys at 34th. Street, long the largest single department store anywhere in the world, &amp; a point of pride in NYC, was devastated yesterday when hoodlums and thieves vandalized it, breaking almost all of its large panels of storefront glass. What a shame. Bring in National Guard!"
1.28192124795013E+018,"This man should be extradited, tried, and thrown into jail. A sick lier who was paid by Crooked Hillary &amp; the DNC!"
1.23159826848997E+018,Departing for India with Melania!
1.28192221687622E+018,"This was just another phony hit job by the nytimes. They had no source, they made it up. FAKE NEWS!"
1.25135673147881E+018,This is a disgraceful situation!
1.242075604952E+018,"STRONG &amp; UNITED, WE WILL PREVAIL! GOD BLESS THE USA!!"
2.6912210195961E+017, Interesting!
1.26236003241654E+018,"True, except to the Fake News Media and a former president who didnt have a clue!"
1.24209273897325E+018,THIS IS WHY WE NEED BORDERS!
1.26790795453731E+018,"Sleepy Joe has been in politics for 40 years, and did nothing. Now he pretends to have the answers. He doesnt even know the questions. Weakness will never beat anarchists, looters or thugs, and Joe has been politically weak all of his life. LAW &amp; ORDER!"
1.28192384522252E+018,"John, among others, should have gotten a Pulitzer for exposing Russia, Russia, Russia as Fake News. He was right. The journalists who got them were all WRONG. Take back the Pulitzers, which have become a JOKE!"
1.2513574150455E+018,An incompetent political hack! Come back to Washington &amp; take care of our great American workers.
1.26235932006015E+018,This is unbelievable!
1.26235893198212E+018,MAGA crowds are bigger than ever!
1.23164318671754E+018,"Look forward to being with all of my friends and supporters CPAC on Saturday, February 29th!"
1.30114597809603E+018,"Crazy Nancy Pelosi is being decimated for having a beauty parlor opened, when all others are closed, and for not wearing a Mask - despite constantly lecturing everyone else. We will almost certainly take back the House, and send Nancy packing!"
1.2515388373288E+018,"Spending the morning speaking to fema and Military relative to CoronaVirus. Also, spoke to leaders of various countries including Poland, South Korea and Bahrain. Last night had a very gold conversation with the President of Mexico on numerous topics. Border is very strong!"
1.24209593329644E+018,"The New York Times changed headlines 3 times in order to satisfy the Radical Left. What should have been a good story got worse &amp; worse, until the headline alone made it very unfair. Fake &amp; Corrupt News that is very dangerous for our Country!"
1.28192443974835E+018,That shouldnt be hard. Corrupt Joe has done nothing good for Black people!
1.26795972936149E+018,"Washington, D.C., was the safest place on earth last night!"
1.23164719218146E+018,"Somebody please tell incompetent (thanks for my high poll numbers) &amp; corrupt politician Adam Shifty Schiff to stop leaking Classified information or, even worse, made up information, to the Fake News Media. Someday he will be caught, &amp; that will be a very unpleasant experience!"
1.30114837391602E+018,"Joe Biden is a Low Energy Candidate the likes of which we have never seen before. The last thing our country needs is a Low Energy Individual, especially when surrounded by High Energy Chess Players scattered all over the world. Hes back in his basement now - no schedule!"
1.26797336935136E+018,Media Falsely Claimed Violent Riots Were Peaceful And That Tear Gas Was Used Against Rioters
1.2220067743683E+018,"A full &amp; complete Endorsement for RepDonBacon, who is doing a great job. Strong on crime, loves our Military, Vets &amp; 2A!"
1.2614700412219E+018,FAKE NEWS IS NOT ESSENTIAL!
1.23165129404297E+018,"Are any Democrat operatives, the DNC, or Crooked Hillary Clinton, blaming Russia, Russia, Russia for the Bernie Sanders win in Nevada. If so I suggest calling Bob Mueller &amp; the 13 Angry Democrats to do a new Mueller Report, Democrat Edition. Bob will get to the bottom of it!"
1.29361929362883E+018,Big news for Wisconsin! USDOT is awarding $7.7M in federal infrastructure funds to support bus service for the people of Madison and Milwaukee County!
1.29361926497341E+018,"Good news for Florida! Im awarding $27.8M from USDOT in federal infrastructure funds to five areas including Orlando, Jacksonville, Ft. Myers/Naples, St. Petersburg, and Tampa. Happy to support bus service for the people in beautiful Florida!"
1.30115001219433E+018,"The Beauty Parlor owner must really dislike Crazy Nancy Pelosi. Turning her in, on tape, is a really big deal. She probably treats him like she treats everyone else...And she strongly supported a Kennedy who just lost in, of all places, Massachusetts!"
1.22200730263665E+018,Congrats to Christine!
1.2615002274938E+018,"Another Fake Whistleblower. Republicans must do something about these terrible people, and now!"
1.24212039105476E+018,A great early result from a drug that will start tomorrow in New York and other places!
1.23169005977613E+018,Jeff Van Drew is a Courageous Leader that left the Do Nothing Democrats to better serve the Great people of New Jersey. HAPPY BIRTHDAY CongressmanJVD!
1.27758115594502E+018,Can anyone believe that Princeton just dropped the name of Woodrow Wilson from their highly respected policy center. Now the Do Nothing Democrats want to take off the name John Wayne from an airport. Incredible stupidity!
1.28192627884581E+018,"Roger Stone was targeted by an illegal Witch Hunt tha never should have taken place. It is the other side that are criminals, including the fact that Biden and Obama illegally spied on my campaign - AND GOT CAUGHT!"
1.30116370754066E+018,"We had FAR more people (many millions) watching us at the RNC than did Sleepy Joe and the DNC, and yet an ad just ran saying the opposite. This is what were up against. Lies. But we will WIN!"
1.29646116050251E+018,THANK YOU!
1.24220229171898E+018,"....is NOT their fault in any way, shape, or form. They are working closely with us to get rid of it. WE WILL PREVAIL TOGETHER!"
1.27759971064843E+018,"95% Approval Rating of President Trump in the Republican Party. I would imagine the 5% are the RINOS and stupid people who dont want to see great Judges &amp; Supreme Court Justices, a new &amp; powerful Military, Choice for Vets, 2A Protection, big RegulationCuts, Life, &amp; much more!"
1.23170985381652E+018,Crazy Bernie and the Democrats should see this. I I have done more
1.2679859914088E+018,"...millions of dollars, and jobs, for the State. Because of NC_Governor, we are now forced to seek another State to host the 2020 Republican National Convention."
1.26798599046506E+018,"...then tell them they will not be able to gain entry. Governor Cooper is still in Shelter-In-Place Mode, and not allowing us to occupy the arena as originally anticipated and promised. Would have showcased beautiful North Carolina to the World, and brought in hundreds of..."
1.30116404193575E+018,"2016 was AMAZING, but we never had this kind of ENTHUSIASM!"
1.30882906229989E+018,"...60 years ago, these Cuban patriots formed Brigade 25-06 in a daring effort to liberate their homeland from the communist Castro regime. Today, we declare Americas unwavering commitment to a FREE CUBA!"
1.30882905161279E+018,"Today, we reaffirm our ironclad solidarity with the Cuban People, and our eternal conviction that FREEDOM will prevail over the sinister forces of COMMUNISM..."
1.28192726558931E+018,"Roger Stone was targeted by an illegal Witch Hunt that never should have taken place. It is the other side that are criminals, including Biden and Obama, who spied on my campaign - AND GOT CAUGHT!"
1.29647130948085E+018,THANK YOU DONNA!
1.24220229039368E+018,"It is very important that we totally protect our Asian American community in the United States, and all around the world. They are amazing people, and the spreading of the Virus...."
1.22200877210271E+018,"Thank you Roger, it is a big Hoax!"
1.27760650568086E+018,"Seattle Looters, Agitators, Anarchists and Protestors, are now refusing to leave the CHOP Zone. They have ZERO respect for Government, or the Mayor of Seattle or Governor of Washington State! Not good!"
1.23171312318001E+018,"Crazy Bernie and the Democrats should see this. I have done far more for the African American community than any President. Secured funding for HBCUs, Criminal Justice Reform, Opportunity Zones, School Choice, Record Low Unemployment, and so much more. THE BEST IS YET TO COME!"
1.30116507358353E+018,"Will soon be heading to Wilmington, North Carolina, and then will be going to Battleship North Carolina. Look forward to seeing all of my friends!"
1.30883193773434E+018,"I was honored to receive the Endorsement of the Bay of Pigs Veterans Association in 2016, and am honored once again to receive their Official Support and Endorsement in 2020. Thank you very much, I will never let you down!"
1.28192767063743E+018,So cute!
1.22200926439656E+018,Thank you to Chuck &amp; all. USMCA is going to be GREAT!
1.26151170225392E+018,My Hero. New Yorks Finest!
